6.344806460432115358e+01, 1.041995685202048172e+01, 5.000000000000000000e-01
6.344806460432115358e+01, 1.041995685202048172e+01, 1.000000000000000000e+00
6.344806460432115358e+01, 1.041995685202048172e+01, 1.500000000000000000e+00
6.344806460432115358e+01, 1.041995685202048172e+01, 2.000000000000000000e+00
6.344806460432115358e+01, 1.041995685202048172e+01, 2.500000000000000000e+00
6.344838875606306061e+01, 1.042037553255934235e+01, 5.000000000000000000e-01
6.344838875606306061e+01, 1.042037553255934235e+01, 1.000000000000000000e+00
6.344838875606306061e+01, 1.042037553255934235e+01, 1.500000000000000000e+00
6.344838875606306061e+01, 1.042037553255934235e+01, 2.000000000000000000e+00
6.344838875606306061e+01, 1.042037553255934235e+01, 2.500000000000000000e+00
6.344871290780496054e+01, 1.042079422257866561e+01, 5.000000000000000000e-01
6.344871290780496054e+01, 1.042079422257866561e+01, 1.000000000000000000e+00
6.344871290780496054e+01, 1.042079422257866561e+01, 1.500000000000000000e+00
6.344871290780496054e+01, 1.042079422257866561e+01, 2.000000000000000000e+00
6.344871290780496054e+01, 1.042079422257866561e+01, 2.500000000000000000e+00
6.344903705954686757e+01, 1.042121292207881389e+01, 5.000000000000000000e-01
6.344903705954686757e+01, 1.042121292207881389e+01, 1.000000000000000000e+00
6.344903705954686757e+01, 1.042121292207881389e+01, 1.500000000000000000e+00
6.344903705954686757e+01, 1.042121292207881389e+01, 2.000000000000000000e+00
6.344903705954686757e+01, 1.042121292207881389e+01, 2.500000000000000000e+00
6.344936121128876749e+01, 1.042163163106014956e+01, 5.000000000000000000e-01
6.344936121128876749e+01, 1.042163163106014956e+01, 1.000000000000000000e+00
6.344936121128876749e+01, 1.042163163106014956e+01, 1.500000000000000000e+00
6.344936121128876749e+01, 1.042163163106014956e+01, 2.000000000000000000e+00
6.344936121128876749e+01, 1.042163163106014956e+01, 2.500000000000000000e+00
6.344968536303067452e+01, 1.042205034952303322e+01, 5.000000000000000000e-01
6.344968536303067452e+01, 1.042205034952303322e+01, 1.000000000000000000e+00
6.344968536303067452e+01, 1.042205034952303322e+01, 1.500000000000000000e+00
6.344968536303067452e+01, 1.042205034952303322e+01, 2.000000000000000000e+00
6.344968536303067452e+01, 1.042205034952303322e+01, 2.500000000000000000e+00
6.345000951477257445e+01, 1.042246907746782902e+01, 5.000000000000000000e-01
6.345000951477257445e+01, 1.042246907746782902e+01, 1.000000000000000000e+00
6.345000951477257445e+01, 1.042246907746782902e+01, 1.500000000000000000e+00
6.345000951477257445e+01, 1.042246907746782902e+01, 2.000000000000000000e+00
6.345000951477257445e+01, 1.042246907746782902e+01, 2.500000000000000000e+00
6.345033366651448148e+01, 1.042288781489489935e+01, 5.000000000000000000e-01
6.345033366651448148e+01, 1.042288781489489935e+01, 1.000000000000000000e+00
6.345033366651448148e+01, 1.042288781489489935e+01, 1.500000000000000000e+00
6.345033366651448148e+01, 1.042288781489489935e+01, 2.000000000000000000e+00
6.345033366651448148e+01, 1.042288781489489935e+01, 2.500000000000000000e+00
6.345065781825638140e+01, 1.042330656180460480e+01, 5.000000000000000000e-01
6.345065781825638140e+01, 1.042330656180460480e+01, 1.000000000000000000e+00
6.345065781825638140e+01, 1.042330656180460480e+01, 1.500000000000000000e+00
6.345065781825638140e+01, 1.042330656180460480e+01, 2.000000000000000000e+00
6.345065781825638140e+01, 1.042330656180460480e+01, 2.500000000000000000e+00
6.345098196999828133e+01, 1.042372531819730952e+01, 5.000000000000000000e-01
6.345098196999828133e+01, 1.042372531819730952e+01, 1.000000000000000000e+00
6.345098196999828133e+01, 1.042372531819730952e+01, 1.500000000000000000e+00
6.345098196999828133e+01, 1.042372531819730952e+01, 2.000000000000000000e+00
6.345098196999828133e+01, 1.042372531819730952e+01, 2.500000000000000000e+00
6.345130612174018836e+01, 1.042414408407337412e+01, 5.000000000000000000e-01
6.345130612174018836e+01, 1.042414408407337412e+01, 1.000000000000000000e+00
6.345130612174018836e+01, 1.042414408407337412e+01, 1.500000000000000000e+00
6.345130612174018836e+01, 1.042414408407337412e+01, 2.000000000000000000e+00
6.345130612174018836e+01, 1.042414408407337412e+01, 2.500000000000000000e+00
6.345163027348208828e+01, 1.042456285943316274e+01, 5.000000000000000000e-01
6.345163027348208828e+01, 1.042456285943316274e+01, 1.000000000000000000e+00
6.345163027348208828e+01, 1.042456285943316274e+01, 1.500000000000000000e+00
6.345163027348208828e+01, 1.042456285943316274e+01, 2.000000000000000000e+00
6.345163027348208828e+01, 1.042456285943316274e+01, 2.500000000000000000e+00
6.345195442522399532e+01, 1.042498164427703600e+01, 5.000000000000000000e-01
6.345195442522399532e+01, 1.042498164427703600e+01, 1.000000000000000000e+00
6.345195442522399532e+01, 1.042498164427703600e+01, 1.500000000000000000e+00
6.345195442522399532e+01, 1.042498164427703600e+01, 2.000000000000000000e+00
6.345195442522399532e+01, 1.042498164427703600e+01, 2.500000000000000000e+00
6.345227857696589524e+01, 1.042540043860535803e+01, 5.000000000000000000e-01
6.345227857696589524e+01, 1.042540043860535803e+01, 1.000000000000000000e+00
6.345227857696589524e+01, 1.042540043860535803e+01, 1.500000000000000000e+00
6.345227857696589524e+01, 1.042540043860535803e+01, 2.000000000000000000e+00
6.345227857696589524e+01, 1.042540043860535803e+01, 2.500000000000000000e+00
6.345260272870780227e+01, 1.042581924241849123e+01, 5.000000000000000000e-01
6.345260272870780227e+01, 1.042581924241849123e+01, 1.000000000000000000e+00
6.345260272870780227e+01, 1.042581924241849123e+01, 1.500000000000000000e+00
6.345260272870780227e+01, 1.042581924241849123e+01, 2.000000000000000000e+00
6.345260272870780227e+01, 1.042581924241849123e+01, 2.500000000000000000e+00
6.345292688044970220e+01, 1.042623805571679618e+01, 5.000000000000000000e-01
6.345292688044970220e+01, 1.042623805571679618e+01, 1.000000000000000000e+00
6.345292688044970220e+01, 1.042623805571679618e+01, 1.500000000000000000e+00
6.345292688044970220e+01, 1.042623805571679618e+01, 2.000000000000000000e+00
6.345292688044970220e+01, 1.042623805571679618e+01, 2.500000000000000000e+00
6.345325103219160923e+01, 1.042665687850063527e+01, 5.000000000000000000e-01
6.345325103219160923e+01, 1.042665687850063527e+01, 1.000000000000000000e+00
6.345325103219160923e+01, 1.042665687850063527e+01, 1.500000000000000000e+00
6.345325103219160923e+01, 1.042665687850063527e+01, 2.000000000000000000e+00
6.345325103219160923e+01, 1.042665687850063527e+01, 2.500000000000000000e+00
6.345357518393350915e+01, 1.042707571077037443e+01, 5.000000000000000000e-01
6.345357518393350915e+01, 1.042707571077037443e+01, 1.000000000000000000e+00
6.345357518393350915e+01, 1.042707571077037443e+01, 1.500000000000000000e+00
6.345357518393350915e+01, 1.042707571077037443e+01, 2.000000000000000000e+00
6.345357518393350915e+01, 1.042707571077037443e+01, 2.500000000000000000e+00
6.345389933567540908e+01, 1.042749455252637247e+01, 5.000000000000000000e-01
6.345389933567540908e+01, 1.042749455252637247e+01, 1.000000000000000000e+00
6.345389933567540908e+01, 1.042749455252637247e+01, 1.500000000000000000e+00
6.345389933567540908e+01, 1.042749455252637247e+01, 2.000000000000000000e+00
6.345389933567540908e+01, 1.042749455252637247e+01, 2.500000000000000000e+00
6.345422348741731611e+01, 1.042791340376899178e+01, 5.000000000000000000e-01
6.345422348741731611e+01, 1.042791340376899178e+01, 1.000000000000000000e+00
6.345422348741731611e+01, 1.042791340376899178e+01, 1.500000000000000000e+00
6.345422348741731611e+01, 1.042791340376899178e+01, 2.000000000000000000e+00
6.345422348741731611e+01, 1.042791340376899178e+01, 2.500000000000000000e+00
6.345454763915921603e+01, 1.042833226449859829e+01, 5.000000000000000000e-01
6.345454763915921603e+01, 1.042833226449859829e+01, 1.000000000000000000e+00
6.345454763915921603e+01, 1.042833226449859829e+01, 1.500000000000000000e+00
6.345454763915921603e+01, 1.042833226449859829e+01, 2.000000000000000000e+00
6.345454763915921603e+01, 1.042833226449859829e+01, 2.500000000000000000e+00
6.345487179090112306e+01, 1.042875113471555260e+01, 5.000000000000000000e-01
6.345487179090112306e+01, 1.042875113471555260e+01, 1.000000000000000000e+00
6.345487179090112306e+01, 1.042875113471555260e+01, 1.500000000000000000e+00
6.345487179090112306e+01, 1.042875113471555260e+01, 2.000000000000000000e+00
6.345487179090112306e+01, 1.042875113471555260e+01, 2.500000000000000000e+00
6.344727929819089240e+01, 1.041797572508681746e+01, 5.000000000000000000e-01
6.344727929819089240e+01, 1.041797572508681746e+01, 1.000000000000000000e+00
6.344727929819089240e+01, 1.041797572508681746e+01, 1.500000000000000000e+00
6.344727929819089240e+01, 1.041797572508681746e+01, 2.000000000000000000e+00
6.344727929819089240e+01, 1.041797572508681746e+01, 2.500000000000000000e+00
6.344760344993279944e+01, 1.041839437171337401e+01, 5.000000000000000000e-01
6.344760344993279944e+01, 1.041839437171337401e+01, 1.000000000000000000e+00
6.344760344993279944e+01, 1.041839437171337401e+01, 1.500000000000000000e+00
6.344760344993279944e+01, 1.041839437171337401e+01, 2.000000000000000000e+00
6.344760344993279944e+01, 1.041839437171337401e+01, 2.500000000000000000e+00
6.344792760167469936e+01, 1.041881302781923857e+01, 5.000000000000000000e-01
6.344792760167469936e+01, 1.041881302781923857e+01, 1.000000000000000000e+00
6.344792760167469936e+01, 1.041881302781923857e+01, 1.500000000000000000e+00
6.344792760167469936e+01, 1.041881302781923857e+01, 2.000000000000000000e+00
6.344792760167469936e+01, 1.041881302781923857e+01, 2.500000000000000000e+00
6.344825175341659929e+01, 1.041923169340477173e+01, 5.000000000000000000e-01
6.344825175341659929e+01, 1.041923169340477173e+01, 1.000000000000000000e+00
6.344825175341659929e+01, 1.041923169340477173e+01, 1.500000000000000000e+00
6.344825175341659929e+01, 1.041923169340477173e+01, 2.000000000000000000e+00
6.344825175341659929e+01, 1.041923169340477173e+01, 2.500000000000000000e+00
6.344857590515850632e+01, 1.041965036847033410e+01, 5.000000000000000000e-01
6.344857590515850632e+01, 1.041965036847033410e+01, 1.000000000000000000e+00
6.344857590515850632e+01, 1.041965036847033410e+01, 1.500000000000000000e+00
6.344857590515850632e+01, 1.041965036847033410e+01, 2.000000000000000000e+00
6.344857590515850632e+01, 1.041965036847033410e+01, 2.500000000000000000e+00
6.344890005690040624e+01, 1.042006905301628983e+01, 5.000000000000000000e-01
6.344890005690040624e+01, 1.042006905301628983e+01, 1.000000000000000000e+00
6.344890005690040624e+01, 1.042006905301628983e+01, 1.500000000000000000e+00
6.344890005690040624e+01, 1.042006905301628983e+01, 2.000000000000000000e+00
6.344890005690040624e+01, 1.042006905301628983e+01, 2.500000000000000000e+00
6.344922420864231327e+01, 1.042048774704300129e+01, 5.000000000000000000e-01
6.344922420864231327e+01, 1.042048774704300129e+01, 1.000000000000000000e+00
6.344922420864231327e+01, 1.042048774704300129e+01, 1.500000000000000000e+00
6.344922420864231327e+01, 1.042048774704300129e+01, 2.000000000000000000e+00
6.344922420864231327e+01, 1.042048774704300129e+01, 2.500000000000000000e+00
6.344954836038421320e+01, 1.042090645055083087e+01, 5.000000000000000000e-01
6.344954836038421320e+01, 1.042090645055083087e+01, 1.000000000000000000e+00
6.344954836038421320e+01, 1.042090645055083087e+01, 1.500000000000000000e+00
6.344954836038421320e+01, 1.042090645055083087e+01, 2.000000000000000000e+00
6.344954836038421320e+01, 1.042090645055083087e+01, 2.500000000000000000e+00
6.344987251212612023e+01, 1.042132516354013916e+01, 5.000000000000000000e-01
6.344987251212612023e+01, 1.042132516354013916e+01, 1.000000000000000000e+00
6.344987251212612023e+01, 1.042132516354013916e+01, 1.500000000000000000e+00
6.344987251212612023e+01, 1.042132516354013916e+01, 2.000000000000000000e+00
6.344987251212612023e+01, 1.042132516354013916e+01, 2.500000000000000000e+00
6.345019666386802015e+01, 1.042174388601128854e+01, 5.000000000000000000e-01
6.345019666386802015e+01, 1.042174388601128854e+01, 1.000000000000000000e+00
6.345019666386802015e+01, 1.042174388601128854e+01, 1.500000000000000000e+00
6.345019666386802015e+01, 1.042174388601128854e+01, 2.000000000000000000e+00
6.345019666386802015e+01, 1.042174388601128854e+01, 2.500000000000000000e+00
6.345052081560992718e+01, 1.042216261796464316e+01, 5.000000000000000000e-01
6.345052081560992718e+01, 1.042216261796464316e+01, 1.000000000000000000e+00
6.345052081560992718e+01, 1.042216261796464316e+01, 1.500000000000000000e+00
6.345052081560992718e+01, 1.042216261796464316e+01, 2.000000000000000000e+00
6.345052081560992718e+01, 1.042216261796464316e+01, 2.500000000000000000e+00
6.345084496735182711e+01, 1.042258135940056363e+01, 5.000000000000000000e-01
6.345084496735182711e+01, 1.042258135940056363e+01, 1.000000000000000000e+00
6.345084496735182711e+01, 1.042258135940056363e+01, 1.500000000000000000e+00
6.345084496735182711e+01, 1.042258135940056363e+01, 2.000000000000000000e+00
6.345084496735182711e+01, 1.042258135940056363e+01, 2.500000000000000000e+00
6.345116911909372703e+01, 1.042300011031941409e+01, 5.000000000000000000e-01
6.345116911909372703e+01, 1.042300011031941409e+01, 1.000000000000000000e+00
6.345116911909372703e+01, 1.042300011031941409e+01, 1.500000000000000000e+00
6.345116911909372703e+01, 1.042300011031941409e+01, 2.000000000000000000e+00
6.345116911909372703e+01, 1.042300011031941409e+01, 2.500000000000000000e+00
6.345149327083563406e+01, 1.042341887072155515e+01, 5.000000000000000000e-01
6.345149327083563406e+01, 1.042341887072155515e+01, 1.000000000000000000e+00
6.345149327083563406e+01, 1.042341887072155515e+01, 1.500000000000000000e+00
6.345149327083563406e+01, 1.042341887072155515e+01, 2.000000000000000000e+00
6.345149327083563406e+01, 1.042341887072155515e+01, 2.500000000000000000e+00
6.345181742257753399e+01, 1.042383764060734919e+01, 5.000000000000000000e-01
6.345181742257753399e+01, 1.042383764060734919e+01, 1.000000000000000000e+00
6.345181742257753399e+01, 1.042383764060734919e+01, 1.500000000000000000e+00
6.345181742257753399e+01, 1.042383764060734919e+01, 2.000000000000000000e+00
6.345181742257753399e+01, 1.042383764060734919e+01, 2.500000000000000000e+00
6.345214157431944102e+01, 1.042425641997715857e+01, 5.000000000000000000e-01
6.345214157431944102e+01, 1.042425641997715857e+01, 1.000000000000000000e+00
6.345214157431944102e+01, 1.042425641997715857e+01, 1.500000000000000000e+00
6.345214157431944102e+01, 1.042425641997715857e+01, 2.000000000000000000e+00
6.345214157431944102e+01, 1.042425641997715857e+01, 2.500000000000000000e+00
6.345246572606134094e+01, 1.042467520883134746e+01, 5.000000000000000000e-01
6.345246572606134094e+01, 1.042467520883134746e+01, 1.000000000000000000e+00
6.345246572606134094e+01, 1.042467520883134746e+01, 1.500000000000000000e+00
6.345246572606134094e+01, 1.042467520883134746e+01, 2.000000000000000000e+00
6.345246572606134094e+01, 1.042467520883134746e+01, 2.500000000000000000e+00
6.345278987780324798e+01, 1.042509400717027468e+01, 5.000000000000000000e-01
6.345278987780324798e+01, 1.042509400717027468e+01, 1.000000000000000000e+00
6.345278987780324798e+01, 1.042509400717027468e+01, 1.500000000000000000e+00
6.345278987780324798e+01, 1.042509400717027468e+01, 2.000000000000000000e+00
6.345278987780324798e+01, 1.042509400717027468e+01, 2.500000000000000000e+00
6.345311402954514790e+01, 1.042551281499430793e+01, 5.000000000000000000e-01
6.345311402954514790e+01, 1.042551281499430793e+01, 1.000000000000000000e+00
6.345311402954514790e+01, 1.042551281499430793e+01, 1.500000000000000000e+00
6.345311402954514790e+01, 1.042551281499430793e+01, 2.000000000000000000e+00
6.345311402954514790e+01, 1.042551281499430793e+01, 2.500000000000000000e+00
6.345343818128705493e+01, 1.042593163230380426e+01, 5.000000000000000000e-01
6.345343818128705493e+01, 1.042593163230380426e+01, 1.000000000000000000e+00
6.345343818128705493e+01, 1.042593163230380426e+01, 1.500000000000000000e+00
6.345343818128705493e+01, 1.042593163230380426e+01, 2.000000000000000000e+00
6.345343818128705493e+01, 1.042593163230380426e+01, 2.500000000000000000e+00
6.345376233302895486e+01, 1.042635045909912961e+01, 5.000000000000000000e-01
6.345376233302895486e+01, 1.042635045909912961e+01, 1.000000000000000000e+00
6.345376233302895486e+01, 1.042635045909912961e+01, 1.500000000000000000e+00
6.345376233302895486e+01, 1.042635045909912961e+01, 2.000000000000000000e+00
6.345376233302895486e+01, 1.042635045909912961e+01, 2.500000000000000000e+00
6.345408648477085478e+01, 1.042676929538064634e+01, 5.000000000000000000e-01
6.345408648477085478e+01, 1.042676929538064634e+01, 1.000000000000000000e+00
6.345408648477085478e+01, 1.042676929538064634e+01, 1.500000000000000000e+00
6.345408648477085478e+01, 1.042676929538064634e+01, 2.000000000000000000e+00
6.345408648477085478e+01, 1.042676929538064634e+01, 2.500000000000000000e+00
6.345441063651276181e+01, 1.042718814114871506e+01, 5.000000000000000000e-01
6.345441063651276181e+01, 1.042718814114871506e+01, 1.000000000000000000e+00
6.345441063651276181e+01, 1.042718814114871506e+01, 1.500000000000000000e+00
6.345441063651276181e+01, 1.042718814114871506e+01, 2.000000000000000000e+00
6.345441063651276181e+01, 1.042718814114871506e+01, 2.500000000000000000e+00
6.345473478825466174e+01, 1.042760699640369992e+01, 5.000000000000000000e-01
6.345473478825466174e+01, 1.042760699640369992e+01, 1.000000000000000000e+00
6.345473478825466174e+01, 1.042760699640369992e+01, 1.500000000000000000e+00
