timestamp, system, entity , value (psu)
1625581756.010, lauv-roald, SmartX, 28.351
1625581756.510, lauv-roald, SmartX, 28.294
1625581757.010, lauv-roald, SmartX, 28.311
1625581757.510, lauv-roald, SmartX, 28.325
1625581758.010, lauv-roald, SmartX, 28.312
1625581758.510, lauv-roald, SmartX, 28.310
1625581759.011, lauv-roald, SmartX, 28.304
1625581759.510, lauv-roald, SmartX, 28.273
1625581760.010, lauv-roald, SmartX, 28.298
1625581760.510, lauv-roald, SmartX, 28.286
1625581761.010, lauv-roald, SmartX, 28.314
1625581761.510, lauv-roald, SmartX, 28.316
1625581762.010, lauv-roald, SmartX, 28.257
1625581762.510, lauv-roald, SmartX, 28.281
1625581763.010, lauv-roald, SmartX, 28.254
1625581763.510, lauv-roald, SmartX, 28.265
1625581764.010, lauv-roald, SmartX, 28.250
1625581764.510, lauv-roald, SmartX, 28.259
1625581765.010, lauv-roald, SmartX, 28.257
1625581765.510, lauv-roald, SmartX, 28.285
1625581766.010, lauv-roald, SmartX, 28.304
1625581766.509, lauv-roald, SmartX, 28.282
1625581767.010, lauv-roald, SmartX, 28.279
1625581767.510, lauv-roald, SmartX, 28.283
1625581768.010, lauv-roald, SmartX, 28.256
1625581768.509, lauv-roald, SmartX, 28.253
1625581769.009, lauv-roald, SmartX, 28.248
1625581769.509, lauv-roald, SmartX, 28.247
1625581770.009, lauv-roald, SmartX, 28.263
1625581770.509, lauv-roald, SmartX, 28.270
1625581771.009, lauv-roald, SmartX, 28.259
1625581771.509, lauv-roald, SmartX, 28.243
1625581772.009, lauv-roald, SmartX, 28.255
1625581772.509, lauv-roald, SmartX, 28.297
1625581773.009, lauv-roald, SmartX, 28.306
1625581773.509, lauv-roald, SmartX, 28.288
1625581774.009, lauv-roald, SmartX, 28.262
1625581774.509, lauv-roald, SmartX, 28.271
1625581775.009, lauv-roald, SmartX, 28.292
1625581775.509, lauv-roald, SmartX, 28.277
1625581776.009, lauv-roald, SmartX, 28.292
1625581776.509, lauv-roald, SmartX, 28.261
1625581777.009, lauv-roald, SmartX, 28.280
1625581777.509, lauv-roald, SmartX, 28.279
1625581778.009, lauv-roald, SmartX, 28.270
1625581778.509, lauv-roald, SmartX, 28.267
1625581779.009, lauv-roald, SmartX, 28.267
1625581779.509, lauv-roald, SmartX, 28.278
1625581780.009, lauv-roald, SmartX, 28.267
1625581780.508, lauv-roald, SmartX, 28.279
1625581781.009, lauv-roald, SmartX, 28.269
1625581781.509, lauv-roald, SmartX, 28.255
1625581782.009, lauv-roald, SmartX, 28.251
1625581782.508, lauv-roald, SmartX, 28.262
1625581783.008, lauv-roald, SmartX, 28.275
1625581783.508, lauv-roald, SmartX, 28.281
1625581784.008, lauv-roald, SmartX, 28.286
1625581784.508, lauv-roald, SmartX, 28.303
1625581785.008, lauv-roald, SmartX, 28.286
1625581785.508, lauv-roald, SmartX, 28.285
1625581786.008, lauv-roald, SmartX, 28.293
1625581786.508, lauv-roald, SmartX, 28.300
1625581787.008, lauv-roald, SmartX, 28.293
1625581787.508, lauv-roald, SmartX, 28.288
1625581788.008, lauv-roald, SmartX, 28.285
1625581788.508, lauv-roald, SmartX, 28.292
1625581789.009, lauv-roald, SmartX, 28.287
1625581789.508, lauv-roald, SmartX, 28.290
1625581790.008, lauv-roald, SmartX, 28.304
1625581790.508, lauv-roald, SmartX, 28.305
1625581791.008, lauv-roald, SmartX, 28.298
1625581791.508, lauv-roald, SmartX, 28.295
1625581792.008, lauv-roald, SmartX, 28.294
1625581792.508, lauv-roald, SmartX, 28.304
1625581793.008, lauv-roald, SmartX, 28.313
1625581793.508, lauv-roald, SmartX, 28.315
1625581794.008, lauv-roald, SmartX, 28.334
1625581794.508, lauv-roald, SmartX, 28.341
1625581795.007, lauv-roald, SmartX, 28.338
1625581795.508, lauv-roald, SmartX, 28.338
1625581796.008, lauv-roald, SmartX, 28.377
1625581796.507, lauv-roald, SmartX, 28.381
1625581797.007, lauv-roald, SmartX, 28.376
1625581797.507, lauv-roald, SmartX, 28.389
1625581798.007, lauv-roald, SmartX, 28.409
1625581798.507, lauv-roald, SmartX, 28.410
1625581799.007, lauv-roald, SmartX, 28.437
1625581799.507, lauv-roald, SmartX, 28.528
1625581800.007, lauv-roald, SmartX, 28.570
1625581800.507, lauv-roald, SmartX, 28.579
1625581801.007, lauv-roald, SmartX, 28.617
1625581801.507, lauv-roald, SmartX, 28.634
1625581802.007, lauv-roald, SmartX, 28.658
1625581802.507, lauv-roald, SmartX, 28.681
1625581803.007, lauv-roald, SmartX, 28.676
1625581803.507, lauv-roald, SmartX, 28.686
1625581804.007, lauv-roald, SmartX, 28.705
1625581804.507, lauv-roald, SmartX, 28.717
1625581805.007, lauv-roald, SmartX, 28.757
1625581805.507, lauv-roald, SmartX, 28.776
1625581806.007, lauv-roald, SmartX, 28.784
1625581806.507, lauv-roald, SmartX, 28.787
1625581807.008, lauv-roald, SmartX, 28.787
1625581807.507, lauv-roald, SmartX, 28.790
1625581808.007, lauv-roald, SmartX, 28.796
1625581808.507, lauv-roald, SmartX, 28.799
1625581809.007, lauv-roald, SmartX, 28.790
1625581809.507, lauv-roald, SmartX, 28.786
1625581810.007, lauv-roald, SmartX, 28.782
1625581810.507, lauv-roald, SmartX, 28.785
1625581811.007, lauv-roald, SmartX, 28.792
1625581811.507, lauv-roald, SmartX, 28.793
1625581812.007, lauv-roald, SmartX, 28.795
1625581812.507, lauv-roald, SmartX, 28.798
1625581813.007, lauv-roald, SmartX, 28.793
1625581813.507, lauv-roald, SmartX, 28.792
1625581814.006, lauv-roald, SmartX, 28.789
1625581814.506, lauv-roald, SmartX, 28.791
1625581815.006, lauv-roald, SmartX, 28.773
1625581815.506, lauv-roald, SmartX, 28.783
1625581816.006, lauv-roald, SmartX, 28.781
1625581816.506, lauv-roald, SmartX, 28.782
1625581817.006, lauv-roald, SmartX, 28.775
1625581817.506, lauv-roald, SmartX, 28.779
1625581818.006, lauv-roald, SmartX, 28.770
1625581818.506, lauv-roald, SmartX, 28.769
1625581819.006, lauv-roald, SmartX, 28.766
1625581819.506, lauv-roald, SmartX, 28.765
1625581820.006, lauv-roald, SmartX, 28.763
1625581820.506, lauv-roald, SmartX, 28.754
1625581821.006, lauv-roald, SmartX, 28.753
1625581821.506, lauv-roald, SmartX, 28.751
1625581822.006, lauv-roald, SmartX, 28.753
1625581822.506, lauv-roald, SmartX, 28.752
1625581823.006, lauv-roald, SmartX, 28.755
1625581823.506, lauv-roald, SmartX, 28.747
1625581824.006, lauv-roald, SmartX, 28.734
1625581824.506, lauv-roald, SmartX, 28.771
1625581825.006, lauv-roald, SmartX, 28.764
1625581825.506, lauv-roald, SmartX, 28.751
1625581826.007, lauv-roald, SmartX, 28.742
1625581826.505, lauv-roald, SmartX, 28.745
1625581827.006, lauv-roald, SmartX, 28.742
1625581827.506, lauv-roald, SmartX, 28.730
1625581828.006, lauv-roald, SmartX, 28.754
1625581828.506, lauv-roald, SmartX, 28.756
1625581829.005, lauv-roald, SmartX, 28.733
1625581829.505, lauv-roald, SmartX, 28.734
1625581830.005, lauv-roald, SmartX, 28.732
1625581830.505, lauv-roald, SmartX, 28.731
1625581831.005, lauv-roald, SmartX, 28.712
1625581831.505, lauv-roald, SmartX, 28.725
1625581832.005, lauv-roald, SmartX, 28.725
1625581832.505, lauv-roald, SmartX, 28.741
1625581833.005, lauv-roald, SmartX, 28.763
1625581833.505, lauv-roald, SmartX, 28.778
1625581834.005, lauv-roald, SmartX, 28.775
1625581834.505, lauv-roald, SmartX, 28.760
1625581835.005, lauv-roald, SmartX, 28.771
1625581835.505, lauv-roald, SmartX, 28.792
1625581836.005, lauv-roald, SmartX, 28.784
1625581836.505, lauv-roald, SmartX, 28.772
1625581837.005, lauv-roald, SmartX, 28.760
1625581837.505, lauv-roald, SmartX, 28.752
1625581838.005, lauv-roald, SmartX, 28.735
1625581838.505, lauv-roald, SmartX, 28.743
1625581839.005, lauv-roald, SmartX, 28.773
1625581839.505, lauv-roald, SmartX, 28.774
1625581840.005, lauv-roald, SmartX, 28.772
1625581840.505, lauv-roald, SmartX, 28.756
1625581841.005, lauv-roald, SmartX, 28.751
1625581841.505, lauv-roald, SmartX, 28.745
1625581842.005, lauv-roald, SmartX, 28.728
1625581842.504, lauv-roald, SmartX, 28.726
1625581843.004, lauv-roald, SmartX, 28.720
1625581843.505, lauv-roald, SmartX, 28.721
1625581844.004, lauv-roald, SmartX, 28.690
1625581844.504, lauv-roald, SmartX, 28.667
1625581845.004, lauv-roald, SmartX, 28.663
1625581845.504, lauv-roald, SmartX, 28.660
1625581846.004, lauv-roald, SmartX, 28.656
1625581846.504, lauv-roald, SmartX, 28.657
1625581847.004, lauv-roald, SmartX, 28.615
1625581847.504, lauv-roald, SmartX, 28.599
1625581848.004, lauv-roald, SmartX, 28.543
1625581848.504, lauv-roald, SmartX, 28.559
1625581849.004, lauv-roald, SmartX, 28.593
1625581849.504, lauv-roald, SmartX, 28.606
1625581850.004, lauv-roald, SmartX, 28.567
1625581850.504, lauv-roald, SmartX, 28.486
1625581851.004, lauv-roald, SmartX, 28.467
1625581851.504, lauv-roald, SmartX, 28.447
1625581852.004, lauv-roald, SmartX, 28.438
1625581852.504, lauv-roald, SmartX, 28.414
1625581853.004, lauv-roald, SmartX, 28.407
1625581853.504, lauv-roald, SmartX, 28.412
1625581854.004, lauv-roald, SmartX, 28.397
1625581854.504, lauv-roald, SmartX, 28.399
1625581855.004, lauv-roald, SmartX, 28.400
1625581855.503, lauv-roald, SmartX, 28.411
1625581856.004, lauv-roald, SmartX, 28.463
1625581856.504, lauv-roald, SmartX, 28.510
1625581857.004, lauv-roald, SmartX, 28.536
1625581857.504, lauv-roald, SmartX, 28.566
1625581858.004, lauv-roald, SmartX, 28.614
1625581858.504, lauv-roald, SmartX, 28.649
1625581859.007, lauv-roald, SmartX, 28.733
1625581859.503, lauv-roald, SmartX, 28.828
1625581860.003, lauv-roald, SmartX, 28.853
1625581860.503, lauv-roald, SmartX, 28.849
1625581861.003, lauv-roald, SmartX, 28.857
1625581861.503, lauv-roald, SmartX, 28.889
1625581862.003, lauv-roald, SmartX, 28.898
1625581862.503, lauv-roald, SmartX, 28.920
1625581863.003, lauv-roald, SmartX, 28.988
1625581863.503, lauv-roald, SmartX, 28.971
1625581864.003, lauv-roald, SmartX, 29.021
1625581864.503, lauv-roald, SmartX, 29.020
1625581865.003, lauv-roald, SmartX, 29.053
1625581865.503, lauv-roald, SmartX, 29.082
1625581866.003, lauv-roald, SmartX, 29.153
1625581866.503, lauv-roald, SmartX, 29.173
1625581867.003, lauv-roald, SmartX, 29.183
1625581867.503, lauv-roald, SmartX, 29.219
1625581868.003, lauv-roald, SmartX, 29.228
1625581868.503, lauv-roald, SmartX, 29.265
1625581869.003, lauv-roald, SmartX, 29.243
1625581869.503, lauv-roald, SmartX, 29.253
1625581870.003, lauv-roald, SmartX, 29.263
1625581870.503, lauv-roald, SmartX, 29.212
1625581871.003, lauv-roald, SmartX, 29.195
1625581871.504, lauv-roald, SmartX, 29.166
1625581872.003, lauv-roald, SmartX, 29.180
1625581872.502, lauv-roald, SmartX, 29.166
1625581873.003, lauv-roald, SmartX, 29.138
1625581873.503, lauv-roald, SmartX, 29.060
1625581874.002, lauv-roald, SmartX, 29.117
1625581874.503, lauv-roald, SmartX, 29.204
1625581875.002, lauv-roald, SmartX, 29.135
1625581875.502, lauv-roald, SmartX, 29.115
1625581876.002, lauv-roald, SmartX, 29.089
1625581876.502, lauv-roald, SmartX, 29.153
1625581877.002, lauv-roald, SmartX, 29.110
1625581877.502, lauv-roald, SmartX, 29.113
1625581878.002, lauv-roald, SmartX, 29.087
1625581878.502, lauv-roald, SmartX, 29.089
1625581879.002, lauv-roald, SmartX, 29.057
1625581879.502, lauv-roald, SmartX, 29.090
1625581880.002, lauv-roald, SmartX, 29.073
1625581880.502, lauv-roald, SmartX, 29.018
1625581881.002, lauv-roald, SmartX, 29.009
1625581881.502, lauv-roald, SmartX, 29.041
1625581882.002, lauv-roald, SmartX, 28.977
1625581882.502, lauv-roald, SmartX, 29.013
1625581883.002, lauv-roald, SmartX, 28.974
1625581883.502, lauv-roald, SmartX, 28.961
1625581884.002, lauv-roald, SmartX, 28.944
1625581884.502, lauv-roald, SmartX, 28.979
1625581885.002, lauv-roald, SmartX, 28.963
1625581885.502, lauv-roald, SmartX, 28.960
1625581886.002, lauv-roald, SmartX, 28.952
1625581886.502, lauv-roald, SmartX, 28.938
1625581887.002, lauv-roald, SmartX, 28.932
1625581887.502, lauv-roald, SmartX, 28.938
1625581888.002, lauv-roald, SmartX, 28.940
1625581888.502, lauv-roald, SmartX, 28.936
1625581889.001, lauv-roald, SmartX, 28.929
1625581889.501, lauv-roald, SmartX, 28.928
1625581890.001, lauv-roald, SmartX, 28.922
1625581890.501, lauv-roald, SmartX, 28.923
1625581891.001, lauv-roald, SmartX, 28.918
1625581891.501, lauv-roald, SmartX, 28.918
1625581892.001, lauv-roald, SmartX, 28.920
1625581892.501, lauv-roald, SmartX, 28.910
1625581893.001, lauv-roald, SmartX, 28.899
1625581893.501, lauv-roald, SmartX, 28.904
1625581894.001, lauv-roald, SmartX, 28.894
1625581894.501, lauv-roald, SmartX, 28.902
1625581895.001, lauv-roald, SmartX, 28.887
1625581895.501, lauv-roald, SmartX, 28.894
1625581896.001, lauv-roald, SmartX, 28.886
1625581896.501, lauv-roald, SmartX, 28.888
1625581897.001, lauv-roald, SmartX, 28.876
1625581897.501, lauv-roald, SmartX, 28.874
1625581898.001, lauv-roald, SmartX, 28.876
1625581898.501, lauv-roald, SmartX, 28.871
1625581899.001, lauv-roald, SmartX, 28.866
1625581899.501, lauv-roald, SmartX, 28.871
1625581900.001, lauv-roald, SmartX, 28.859
1625581900.501, lauv-roald, SmartX, 28.863
1625581901.001, lauv-roald, SmartX, 28.854
1625581901.501, lauv-roald, SmartX, 28.846
1625581902.001, lauv-roald, SmartX, 28.851
1625581902.501, lauv-roald, SmartX, 28.844
1625581903.001, lauv-roald, SmartX, 28.840
1625581903.501, lauv-roald, SmartX, 28.832
1625581904.001, lauv-roald, SmartX, 28.833
1625581904.500, lauv-roald, SmartX, 28.825
1625581905.000, lauv-roald, SmartX, 28.817
1625581905.500, lauv-roald, SmartX, 28.817
1625581906.000, lauv-roald, SmartX, 28.817
1625581906.500, lauv-roald, SmartX, 28.813
1625581907.000, lauv-roald, SmartX, 28.805
1625581907.500, lauv-roald, SmartX, 28.805
1625581908.000, lauv-roald, SmartX, 28.807
1625581908.500, lauv-roald, SmartX, 28.812
1625581909.000, lauv-roald, SmartX, 28.789
1625581909.500, lauv-roald, SmartX, 28.792
1625581910.000, lauv-roald, SmartX, 28.784
1625581910.500, lauv-roald, SmartX, 28.784
1625581911.000, lauv-roald, SmartX, 28.788
1625581911.500, lauv-roald, SmartX, 28.775
1625581912.000, lauv-roald, SmartX, 28.775
1625581912.500, lauv-roald, SmartX, 28.763
1625581913.000, lauv-roald, SmartX, 28.756
1625581913.500, lauv-roald, SmartX, 28.760
1625581914.000, lauv-roald, SmartX, 28.767
1625581914.500, lauv-roald, SmartX, 28.770
1625581915.000, lauv-roald, SmartX, 28.778
1625581915.500, lauv-roald, SmartX, 28.769
1625581916.000, lauv-roald, SmartX, 28.773
1625581916.500, lauv-roald, SmartX, 28.742
1625581917.000, lauv-roald, SmartX, 28.759
1625581917.500, lauv-roald, SmartX, 28.733
1625581918.000, lauv-roald, SmartX, 28.744
1625581918.499, lauv-roald, SmartX, 28.716
1625581918.999, lauv-roald, SmartX, 28.706
1625581919.499, lauv-roald, SmartX, 28.701
1625581919.999, lauv-roald, SmartX, 28.730
1625581920.499, lauv-roald, SmartX, 28.744
1625581920.999, lauv-roald, SmartX, 28.743
1625581921.499, lauv-roald, SmartX, 28.748
1625581921.999, lauv-roald, SmartX, 28.747
1625581922.499, lauv-roald, SmartX, 28.751
1625581922.999, lauv-roald, SmartX, 28.741
1625581923.499, lauv-roald, SmartX, 28.739
1625581923.999, lauv-roald, SmartX, 28.739
1625581924.499, lauv-roald, SmartX, 28.738
1625581924.999, lauv-roald, SmartX, 28.733
1625581925.499, lauv-roald, SmartX, 28.731
1625581925.999, lauv-roald, SmartX, 28.729
1625581926.499, lauv-roald, SmartX, 28.728
1625581926.999, lauv-roald, SmartX, 28.728
1625581927.499, lauv-roald, SmartX, 28.729
1625581927.999, lauv-roald, SmartX, 28.726
1625581928.499, lauv-roald, SmartX, 28.725
1625581928.999, lauv-roald, SmartX, 28.719
1625581929.499, lauv-roald, SmartX, 28.715
1625581929.999, lauv-roald, SmartX, 28.712
1625581930.499, lauv-roald, SmartX, 28.707
1625581930.998, lauv-roald, SmartX, 28.705
1625581931.498, lauv-roald, SmartX, 28.701
1625581931.998, lauv-roald, SmartX, 28.694
1625581932.498, lauv-roald, SmartX, 28.687
1625581932.999, lauv-roald, SmartX, 28.682
1625581933.498, lauv-roald, SmartX, 28.682
1625581933.999, lauv-roald, SmartX, 28.670
1625581934.499, lauv-roald, SmartX, 28.678
1625581934.998, lauv-roald, SmartX, 28.676
1625581935.498, lauv-roald, SmartX, 28.675
1625581935.998, lauv-roald, SmartX, 28.674
1625581936.498, lauv-roald, SmartX, 28.662
1625581936.998, lauv-roald, SmartX, 28.663
1625581937.498, lauv-roald, SmartX, 28.659
1625581937.998, lauv-roald, SmartX, 28.612
1625581938.498, lauv-roald, SmartX, 28.622
1625581938.998, lauv-roald, SmartX, 28.620
1625581939.498, lauv-roald, SmartX, 28.649
1625581939.998, lauv-roald, SmartX, 28.663
1625581940.498, lauv-roald, SmartX, 28.655
1625581940.998, lauv-roald, SmartX, 28.660
1625581941.498, lauv-roald, SmartX, 28.669
1625581941.998, lauv-roald, SmartX, 28.676
1625581942.498, lauv-roald, SmartX, 28.666
1625581942.998, lauv-roald, SmartX, 28.675
1625581943.498, lauv-roald, SmartX, 28.680
1625581943.998, lauv-roald, SmartX, 28.669
1625581944.498, lauv-roald, SmartX, 28.678
1625581944.998, lauv-roald, SmartX, 28.664
1625581945.498, lauv-roald, SmartX, 28.661
1625581945.997, lauv-roald, SmartX, 28.684
1625581946.497, lauv-roald, SmartX, 28.694
1625581946.997, lauv-roald, SmartX, 28.678
1625581947.497, lauv-roald, SmartX, 28.678
1625581947.997, lauv-roald, SmartX, 28.678
1625581948.497, lauv-roald, SmartX, 28.692
1625581948.997, lauv-roald, SmartX, 28.698
1625581949.497, lauv-roald, SmartX, 28.705
1625581949.997, lauv-roald, SmartX, 28.703
1625581950.497, lauv-roald, SmartX, 28.721
1625581950.997, lauv-roald, SmartX, 28.727
1625581951.497, lauv-roald, SmartX, 28.739
1625581951.997, lauv-roald, SmartX, 28.735
1625581952.497, lauv-roald, SmartX, 28.729
1625581952.997, lauv-roald, SmartX, 28.731
1625581953.497, lauv-roald, SmartX, 28.749
1625581953.997, lauv-roald, SmartX, 28.747
1625581954.497, lauv-roald, SmartX, 28.760
1625581954.997, lauv-roald, SmartX, 28.760
1625581955.497, lauv-roald, SmartX, 28.764
1625581955.997, lauv-roald, SmartX, 28.777
1625581956.497, lauv-roald, SmartX, 28.780
1625581956.997, lauv-roald, SmartX, 28.779
1625581957.497, lauv-roald, SmartX, 28.772
1625581957.997, lauv-roald, SmartX, 28.749
1625581958.497, lauv-roald, SmartX, 28.769
1625581958.997, lauv-roald, SmartX, 28.752
1625581959.497, lauv-roald, SmartX, 28.758
1625581959.997, lauv-roald, SmartX, 28.774
1625581960.497, lauv-roald, SmartX, 28.775
1625581960.996, lauv-roald, SmartX, 28.780
1625581961.497, lauv-roald, SmartX, 28.788
1625581961.996, lauv-roald, SmartX, 28.791
1625581962.497, lauv-roald, SmartX, 28.800
1625581962.997, lauv-roald, SmartX, 28.799
1625581963.496, lauv-roald, SmartX, 28.807
1625581963.996, lauv-roald, SmartX, 28.797
1625581964.496, lauv-roald, SmartX, 28.810
1625581964.997, lauv-roald, SmartX, 28.799
1625581965.496, lauv-roald, SmartX, 28.804
1625581965.996, lauv-roald, SmartX, 28.779
1625581966.496, lauv-roald, SmartX, 28.779
1625581966.996, lauv-roald, SmartX, 28.784
1625581967.496, lauv-roald, SmartX, 28.807
1625581967.996, lauv-roald, SmartX, 28.811
1625581968.496, lauv-roald, SmartX, 28.832
1625581968.996, lauv-roald, SmartX, 28.825
1625581969.496, lauv-roald, SmartX, 28.829
1625581969.996, lauv-roald, SmartX, 28.801
1625581970.496, lauv-roald, SmartX, 28.763
1625581970.997, lauv-roald, SmartX, 28.725
1625581971.496, lauv-roald, SmartX, 28.660
1625581971.996, lauv-roald, SmartX, 28.573
1625581972.496, lauv-roald, SmartX, 28.489
1625581972.996, lauv-roald, SmartX, 28.431
1625581973.496, lauv-roald, SmartX, 28.423
1625581973.996, lauv-roald, SmartX, 28.410
1625581974.495, lauv-roald, SmartX, 28.412
1625581974.995, lauv-roald, SmartX, 28.437
1625581975.495, lauv-roald, SmartX, 28.430
1625581975.995, lauv-roald, SmartX, 28.394
1625581976.495, lauv-roald, SmartX, 28.389
1625581976.995, lauv-roald, SmartX, 28.392
1625581977.495, lauv-roald, SmartX, 28.407
1625581977.995, lauv-roald, SmartX, 28.386
1625581978.495, lauv-roald, SmartX, 28.478
1625581978.996, lauv-roald, SmartX, 28.540
1625581979.495, lauv-roald, SmartX, 28.544
1625581979.995, lauv-roald, SmartX, 28.497
1625581980.495, lauv-roald, SmartX, 28.453
1625581980.995, lauv-roald, SmartX, 28.420
1625581981.495, lauv-roald, SmartX, 28.408
1625581981.996, lauv-roald, SmartX, 28.409
1625581982.495, lauv-roald, SmartX, 28.447
1625581982.995, lauv-roald, SmartX, 28.407
1625581983.495, lauv-roald, SmartX, 28.414
1625581983.995, lauv-roald, SmartX, 28.411
1625581984.495, lauv-roald, SmartX, 28.469
1625581984.995, lauv-roald, SmartX, 28.420
1625581985.495, lauv-roald, SmartX, 28.425
1625581985.995, lauv-roald, SmartX, 28.396
1625581986.495, lauv-roald, SmartX, 28.421
1625581986.995, lauv-roald, SmartX, 28.460
1625581987.495, lauv-roald, SmartX, 28.483
1625581987.995, lauv-roald, SmartX, 28.483
1625581988.495, lauv-roald, SmartX, 28.505
1625581988.994, lauv-roald, SmartX, 28.546
1625581989.494, lauv-roald, SmartX, 28.607
1625581989.994, lauv-roald, SmartX, 28.560
1625581990.494, lauv-roald, SmartX, 28.537
1625581990.994, lauv-roald, SmartX, 28.497
1625581991.494, lauv-roald, SmartX, 28.459
1625581991.994, lauv-roald, SmartX, 28.421
1625581992.494, lauv-roald, SmartX, 28.416
1625581992.994, lauv-roald, SmartX, 28.405
1625581993.494, lauv-roald, SmartX, 28.452
1625581993.994, lauv-roald, SmartX, 28.374
1625581994.494, lauv-roald, SmartX, 28.367
1625581994.994, lauv-roald, SmartX, 28.360
1625581995.494, lauv-roald, SmartX, 28.345
1625581995.994, lauv-roald, SmartX, 28.340
1625581996.494, lauv-roald, SmartX, 28.330
1625581996.995, lauv-roald, SmartX, 28.352
1625581997.494, lauv-roald, SmartX, 28.350
1625581997.994, lauv-roald, SmartX, 28.339
1625581998.494, lauv-roald, SmartX, 28.341
1625581998.994, lauv-roald, SmartX, 28.337
1625581999.494, lauv-roald, SmartX, 28.333
1625581999.994, lauv-roald, SmartX, 28.331
1625582000.494, lauv-roald, SmartX, 28.329
1625582000.994, lauv-roald, SmartX, 28.325
1625582001.494, lauv-roald, SmartX, 28.334
1625582001.994, lauv-roald, SmartX, 28.335
1625582002.494, lauv-roald, SmartX, 28.325
1625582002.994, lauv-roald, SmartX, 28.301
1625582003.494, lauv-roald, SmartX, 28.303
1625582003.994, lauv-roald, SmartX, 28.295
1625582004.493, lauv-roald, SmartX, 28.304
1625582004.993, lauv-roald, SmartX, 28.308
1625582005.493, lauv-roald, SmartX, 28.307
1625582005.993, lauv-roald, SmartX, 28.318
1625582006.493, lauv-roald, SmartX, 28.313
1625582006.993, lauv-roald, SmartX, 28.311
1625582007.493, lauv-roald, SmartX, 28.315
1625582007.993, lauv-roald, SmartX, 28.301
1625582008.493, lauv-roald, SmartX, 28.294
1625582008.993, lauv-roald, SmartX, 28.285
1625582009.493, lauv-roald, SmartX, 28.292
1625582009.993, lauv-roald, SmartX, 28.291
1625582010.493, lauv-roald, SmartX, 28.296
1625582010.993, lauv-roald, SmartX, 28.298
1625582011.493, lauv-roald, SmartX, 28.298
1625582011.993, lauv-roald, SmartX, 28.285
1625582012.493, lauv-roald, SmartX, 28.283
1625582012.993, lauv-roald, SmartX, 28.286
1625582013.493, lauv-roald, SmartX, 28.274
1625582013.993, lauv-roald, SmartX, 28.281
1625582014.493, lauv-roald, SmartX, 28.279
1625582014.993, lauv-roald, SmartX, 28.276
1625582015.493, lauv-roald, SmartX, 28.276
1625582015.993, lauv-roald, SmartX, 28.279
1625582016.493, lauv-roald, SmartX, 28.280
1625582016.993, lauv-roald, SmartX, 28.293
1625582017.493, lauv-roald, SmartX, 28.289
1625582017.992, lauv-roald, SmartX, 28.275
1625582018.493, lauv-roald, SmartX, 28.259
1625582018.993, lauv-roald, SmartX, 28.272
1625582019.492, lauv-roald, SmartX, 28.277
1625582019.992, lauv-roald, SmartX, 28.252
1625582020.492, lauv-roald, SmartX, 28.208
1625582020.992, lauv-roald, SmartX, 28.194
1625582021.492, lauv-roald, SmartX, 28.216
1625582021.992, lauv-roald, SmartX, 28.208
1625582022.492, lauv-roald, SmartX, 28.247
1625582022.992, lauv-roald, SmartX, 28.257
1625582023.492, lauv-roald, SmartX, 28.250
1625582023.992, lauv-roald, SmartX, 28.221
1625582024.492, lauv-roald, SmartX, 28.224
1625582024.992, lauv-roald, SmartX, 28.198
1625582025.492, lauv-roald, SmartX, 28.225
1625582025.992, lauv-roald, SmartX, 28.224
1625582026.492, lauv-roald, SmartX, 28.248
1625582026.992, lauv-roald, SmartX, 28.247
1625582027.492, lauv-roald, SmartX, 28.243
1625582027.992, lauv-roald, SmartX, 28.233
1625582028.492, lauv-roald, SmartX, 28.227
1625582028.992, lauv-roald, SmartX, 28.218
1625582029.492, lauv-roald, SmartX, 28.190
1625582029.992, lauv-roald, SmartX, 28.182
1625582030.492, lauv-roald, SmartX, 28.176
1625582030.992, lauv-roald, SmartX, 28.195
1625582031.491, lauv-roald, SmartX, 28.209
1625582031.992, lauv-roald, SmartX, 28.205
1625582032.491, lauv-roald, SmartX, 28.182
1625582032.991, lauv-roald, SmartX, 28.200
1625582033.492, lauv-roald, SmartX, 28.170
1625582033.992, lauv-roald, SmartX, 28.162
1625582034.492, lauv-roald, SmartX, 28.190
1625582034.991, lauv-roald, SmartX, 28.176
1625582035.491, lauv-roald, SmartX, 28.186
1625582035.991, lauv-roald, SmartX, 28.172
1625582036.491, lauv-roald, SmartX, 28.163
1625582036.991, lauv-roald, SmartX, 28.155
1625582037.491, lauv-roald, SmartX, 28.146
1625582037.991, lauv-roald, SmartX, 28.151
1625582038.491, lauv-roald, SmartX, 28.145
1625582038.991, lauv-roald, SmartX, 28.140
1625582039.491, lauv-roald, SmartX, 28.164
1625582039.991, lauv-roald, SmartX, 28.149
1625582040.491, lauv-roald, SmartX, 28.147
1625582040.991, lauv-roald, SmartX, 28.149
1625582041.491, lauv-roald, SmartX, 28.150
1625582041.991, lauv-roald, SmartX, 28.148
1625582042.491, lauv-roald, SmartX, 28.114
1625582042.991, lauv-roald, SmartX, 28.117
1625582043.491, lauv-roald, SmartX, 28.140
1625582043.991, lauv-roald, SmartX, 28.140
1625582044.491, lauv-roald, SmartX, 28.135
1625582044.991, lauv-roald, SmartX, 28.029
1625582045.491, lauv-roald, SmartX, 28.115
1625582045.991, lauv-roald, SmartX, 28.122
1625582046.491, lauv-roald, SmartX, 27.875
