,lat,lon,depth,mean_sinmod,mean_prior,mean_posterior,excursion_prob,prediction_error
<<<<<<< HEAD
2561,63.45453780281176,10.409944746906842,1.0,25.920628865559895,26.329019271032276,26.276555313949235,0.6675527448910324,1.9946730681703484
2562,63.45453780281176,10.409944746906842,1.5,26.260140313042534,26.964422776489776,26.899841138830862,0.6088873229928908,1.9949996454369356
2563,63.45453780281176,10.409944746906842,2.0,26.700673421223957,27.496390930323805,27.427774016908067,0.5571249634526934,1.9956285573530568
2564,63.45453780281176,10.409944746906842,2.5,27.238989935980904,27.436759942220984,27.37150881730545,0.5626475785855817,1.996430022672332
2565,63.454861954553664,10.410363408743915,0.5,25.64001973470052,26.70443740554115,26.6505284716226,0.632639234777459,1.995616543388934
2566,63.454861954553664,10.410363408743915,1.0,25.811547173394096,26.325881481141643,26.25348363362743,0.6695125446561148,1.9955751172461087
2567,63.454861954553664,10.410363408743915,1.5,26.175126817491318,26.957165622883856,26.874290571839833,0.6112587943329951,1.9958412830044656
2568,63.454861954553664,10.410363408743915,2.0,26.626573350694443,27.496890653397003,27.412223817643643,0.5586238224755555,1.9963556664266575
2569,63.454861954553664,10.410363408743915,2.5,27.18317159016927,27.44871560589676,27.369905627903655,0.5627696540562235,1.9970137131335763
2570,63.455186106295564,10.410782080063388,0.5,25.599707709418404,26.686705877610066,26.620509874193072,0.6353543628979496,1.996541284122346
2571,63.455186106295564,10.410782080063388,1.0,25.786219278971355,26.32515291148442,26.24132102698067,0.6704690913345296,1.9965085993524772
2572,63.455186106295564,10.410782080063388,1.5,26.161158243815105,26.95597319944371,26.86287882237544,0.6122610254684405,1.996713351591776
2573,63.455186106295564,10.410782080063388,2.0,26.616856892903645,27.49695618016524,27.40342735149128,0.5594500274405265,1.9971109133039955
2574,63.455186106295564,10.410782080063388,2.5,27.17995368109809,27.449404845931284,27.363051137975177,0.563408425119949,1.997622118847123
2575,63.45551025803747,10.41120076086562,0.5,25.416361490885418,26.606059753476508,26.535876438117246,0.64318465460181,1.9974002138323002
2576,63.45551025803747,10.41120076086562,1.0,25.62310112847222,26.32046073561647,26.23365322430106,0.6710259350236739,1.9973756724072234
2577,63.45551025803747,10.41120076086562,1.5,26.017822265625,26.94373736318929,26.848496201152276,0.6135523535844815,1.997524845979672
2578,63.45551025803747,10.41120076086562,2.0,26.510450575086807,27.497673773168415,27.402518478740554,0.5594982087280527,1.9978161532902414
2579,63.45551025803747,10.41120076086562,2.5,27.092232598198784,27.468193718105283,27.380409306218358,0.5616594825474618,1.9981930528842895
2580,63.45583440977937,10.411619451150976,0.5,25.343846638997395,26.574163585703428,26.507084402949676,0.6457707966625539,1.9981313887302534
2581,63.45583440977937,10.411619451150976,1.0,25.56244405110677,26.318715904193585,26.236188325409596,0.6706779012181445,1.9981137953121029
2582,63.45583440977937,10.411619451150976,1.5,25.959869384765625,26.938790231494785,26.8483722861032,0.6134877116528668,1.9982172109476222
2583,63.45583440977937,10.411619451150976,2.0,26.457438151041668,27.49803128337417,27.40755951385799,0.5589644890091693,1.998420473826177
2584,63.45583440977937,10.411619451150976,2.5,27.02798122829861,27.481955640965317,27.398146520002758,0.5598785801900731,1.9986852954293663
2585,63.45615856152128,10.412038150919816,0.5,25.356408013237846,26.579688794537233,26.520844038341508,0.6444080044992537,1.9987101603569248
2586,63.45615856152128,10.412038150919816,1.0,25.590062459309895,26.319510361634926,26.246541408718212,0.6696460172398312,1.9986980732618291
2587,63.45615856152128,10.412038150919816,1.5,25.99091254340278,26.941440222171934,26.860967301668953,0.6122199507876291,1.9987666699995406
2588,63.45615856152128,10.412038150919816,2.0,26.471615261501736,27.497935674434025,27.416855811420557,0.5580180657367119,1.9989024335885173
2589,63.45615856152128,10.412038150919816,2.5,27.024483574761284,27.482704799127184,27.406990547391096,0.558982013361601,1.9990806300177888
2590,63.45648271326318,10.412456860172504,0.5,25.24719916449653,26.531652514091718,26.483954463584656,0.6477812339191436,1.9991410969850887
2591,63.45648271326318,10.412456860172504,1.0,25.48766581217448,26.316564870436203,26.256181606535627,0.6687023454841173,1.9991331069251
2592,63.45648271326318,10.412456860172504,1.5,25.899344550238716,26.933623545684643,26.866087659281373,0.6116842831843601,1.9991768940479784
2593,63.45648271326318,10.412456860172504,2.0,26.401324801974827,27.498409705891756,27.42955070911887,0.5567432809308406,1.9992641704690939
2594,63.45648271326318,10.412456860172504,2.5,26.952896118164062,27.498038029484256,27.432988310773013,0.5563971643528863,1.999379595591603
