lat,lon,depth,mean_sinmod,mean_prior,mean_posterior,excursion_prob,prediction_error
63.453762333028955,10.42635045909913,1.0,22.15164523654514,26.220602556052196,28.167191435054765,0.4822763240571011,1.9396067014977416
63.454086484770855,10.426769295380646,1.0,22.318350897894966,26.225397928479126,28.06233361487333,0.4935479541271452,1.9631704097777303
63.45441063651276,10.427188141148715,1.0,22.470906575520832,26.229786269487676,27.82785454094642,0.5175420970380732,1.9782995506225323
63.45473478825466,10.4276069964037,1.0,22.88315158420139,26.24164470507864,27.557415740481957,0.5445996540590723,1.9876203523991522
63.45505893999657,10.428025861145962,1.0,23.029361300998264,26.245850501323353,27.287222348316618,0.5711971798768487,1.99314127977064
63.44746644728634,10.417250573411078,1.0,18.109629313151043,26.104331929420127,37.22485395561738,0.0,0.4567599995723767
63.447790599028245,10.417669214564345,1.0,17.309078640407986,26.08130368555997,36.76507576527477,0.0,0.42935180278663415
63.448114750770145,10.418087865196851,1.0,16.70110405815972,26.063814990068877,34.79227256223943,0.0,0.24453446081806746
63.448438902512045,10.418506525308954,1.0,16.362301296657986,26.054069157758697,37.16064589960728,0.0,0.03158843758397923
63.44876305425395,10.41892519490102,1.0,17.38730706108941,26.08355396553547,39.08707036670516,0.0,0.5078708245479969
63.44908720599585,10.419343873973407,1.0,17.476877848307293,26.086130514404925,38.784352804677425,1.231782993363208e-34,0.9394653286623162
63.44941135773776,10.419762562526481,1.0,17.63967556423611,26.090813472810844,37.33213059625336,1.3280530438767927e-11,1.1833341205634926
63.44973550947966,10.420181260560602,1.0,18.45285373263889,26.114204952952345,35.950019997239195,6.197769842303072e-08,1.2261857241207106
63.450059661221566,10.420599968076132,1.0,18.77457512749566,26.123459431135977,35.246453122483324,2.935182258827802e-10,1.0816371768208985
63.450383812963466,10.421018685073436,1.0,18.97262912326389,26.129156554213026,35.10713207389888,1.912046792771876e-29,0.7963942226811344
63.45070796470537,10.421437411552875,1.0,19.16996086968316,26.13483290142328,34.843968429403546,2.1049083702733383e-220,0.4648788265416363
63.45103211644727,10.421856147514807,1.0,19.67990451388889,26.149501687539555,33.52653722174733,0.0,0.051216919733537786
63.45135626818917,10.422274892959601,1.0,20.053770277235245,26.160256124781863,27.28261041691898,0.9999612626744889,0.4260539923484239
63.45168041993108,10.422693647887616,1.0,20.256161159939236,26.166078000598933,22.740650781267536,0.9999999999999966,0.8218428129939356
63.45200457167298,10.423112412299215,1.0,20.470550537109375,26.172245019160773,21.987053067086396,0.9999982036246765,1.1391530966869035
63.45232872341489,10.42353118619476,1.0,20.848946465386284,26.183129768882104,23.370300868567874,0.9924940522246648,1.3797054780962414
63.45265287515679,10.423949969574613,1.0,21.20303514268663,26.193315308269703,25.45448257672873,0.8533562365684944,1.5563228592415868
63.452977026898694,10.424368762439137,1.0,21.38793436686198,26.198634027707257,27.31711991204228,0.5948015810109041,1.6871135929467298
63.453301178640594,10.424787564788694,1.0,21.68515353732639,26.207183687048513,28.508610095783673,0.436643367245354,1.7857986747625372
63.4536253303825,10.425206376623649,1.0,21.872095743815105,26.212561173902692,28.99501419969071,0.3867449203094214,1.8593424801620024
63.4539494821244,10.42562519794436,1.0,22.24434577094184,26.223269133677746,28.98214045564325,0.39406972859069334,1.9117487591881337
63.45427363386631,10.426044028751193,1.0,22.40814208984375,26.22798081740183,28.684620066921426,0.4283403330547811,1.9469938353365135
63.45459778560821,10.426462869044508,1.0,22.663862440321182,26.235336742256184,28.28040978652673,0.47118204842577016,1.9693864830307695
63.45492193735011,10.426881718824669,1.0,22.82343207465278,26.23992684326687,27.86627825346707,0.5135650404188716,1.9829129580868
63.455246089092014,10.427300578092039,1.0,23.122828165690105,26.24853912282634,27.500149766903384,0.5501846651731517,1.990739062956786
63.447653596381784,10.416525412255627,1.0,20.903562757703995,26.184700834076416,31.455980379910166,8.687175066885393e-08,0.8132504120490437
63.44797774812369,10.416944047935404,1.0,18.467787000868057,26.11463451594457,33.254976891584676,1.2635095341426198e-90,0.5106393922521539
63.44830189986559,10.417362693094349,1.0,17.944412231445312,26.099579376737424,35.52219297085638,0.0,0.17580036869697352
63.4486260516075,10.417781347732824,1.0,18.629038492838543,26.119272996438486,35.10741048215168,0.0,0.282873908762039
63.4489502033494,10.418200011851189,1.0,18.398318820529514,26.112636228700772,38.11746933944536,2.7580376395378597e-170,0.6033662410214621
63.4492743550913,10.418618685449808,1.0,18.28012932671441,26.109236448302166,38.92154689922944,1.3350049150746774e-34,0.9456754709498931
63.449598506833205,10.419037368529041,1.0,19.04934522840712,26.13136333166933,37.93310829936429,4.4659102455218606e-13,1.1789894479494343
63.449922658575105,10.419456061089255,1.0,19.077319675021702,26.132168030735144,37.18924393156003,5.21725463218165e-09,1.2670934523866682
63.45024681031701,10.419874763130807,1.0,19.146170722113716,26.134148565829857,37.124346587691804,3.8582420839090877e-10,1.217980380845164
63.45057096205891,10.420293474654061,1.0,19.377363416883682,26.14079894029723,37.54624730661007,1.9368044591367313e-17,1.0649920820425407
63.45089511380082,10.42071219565938,1.0,19.92015923394097,26.156412735734612,37.91557083991702,2.3840077549580068e-45,0.8390674533943728
63.45121926554272,10.421130926147129,1.0,20.04041035970052,26.159871820015887,36.98032376503567,4.185808544052076e-239,0.5216690229544633
63.451543417284626,10.421549666117663,1.0,20.17810567220052,26.163832695126747,32.467061710895806,0.0,0.07288062864130256
63.451867569026525,10.421968415571351,1.0,20.482906765407986,26.172600452299662,26.874228692818974,0.9999998837350492,0.46658117112531344
63.452191720768425,10.422387174508554,1.0,20.901280721028645,26.184635190140504,25.048164272119983,0.9999711298602361,0.8567075554290889
63.45251587251033,10.422805942929632,1.0,21.054868910047745,26.189053231860026,25.78100757170115,0.9540162767657613,1.1475294664588056
63.45284002425223,10.423224720834948,1.0,21.202102661132812,26.19328848496751,27.775638366906435,0.5478807045817867,1.365606985677631
63.45316417599414,10.423643508224867,1.0,21.66272650824653,26.20653856224593,29.575146140602875,0.25368160770917897,1.5414177848006005
63.45348832773604,10.42406230509975,1.0,21.82071261935764,26.21108311241253,30.43886984379352,0.19538076311871183,1.6857402522249325
63.453812479477946,10.424481111459956,1.0,21.990492078993057,26.21596690419742,30.47452370962264,0.22177296430113147,1.7970878783580855
63.454136631219846,10.424899927305853,1.0,22.173746744791668,26.22123831708383,30.031111174603794,0.28190924614978047,1.875908103971702
63.45446078296175,10.425318752637802,1.0,22.621748182508682,26.234125304389828,29.40506125442336,0.3526511037997929,1.927535862596813
63.45478493470365,10.425737587456162,1.0,22.778486463758682,26.23863396010113,28.754695062223362,0.4220716756549039,1.959286391280532
63.45510908644555,10.4261564317613,1.0,22.934063381618923,26.243109208608786,28.173683170050726,0.4822932988488499,1.9778517706899579
63.45543323818746,10.426575285553575,1.0,23.194054497612846,26.250587984187185,27.695823364994702,0.5306658644374638,1.988273722733868
63.44784074547723,10.415800241620257,1.0,22.462731255425346,26.229551102281896,30.028118946213674,0.04428901371430079,1.0913050690938302
63.44816489721914,10.416218871826343,1.0,20.790713840060764,26.181454678044922,31.083802308007527,3.033553784325294e-07,0.7862008758353007
63.44848904896104,10.416637511511526,1.0,20.051966349283855,26.160204233884528,30.17000963797453,3.2192325061903575e-25,0.4588063975528474
63.44881320070294,10.417056160676168,1.0,19.572389390733505,26.146408960796606,33.47044710273573,0.0,0.04176459072826395
63.44913735244484,10.417474819320633,1.0,19.296674940321182,26.13847789557358,37.05768384166377,0.0,0.4391484830483185
63.44946150418674,10.417893487445282,1.0,19.942581176757812,26.157057714228273,36.336888294586885,6.143993802166682e-36,0.8179701035502318
63.44978565592865,10.418312165050475,1.0,19.742663913302952,26.151306993316478,36.41611948028667,9.073635157507817e-13,1.0927534165113695
63.45010980767055,10.418730852136576,1.0,19.70809088812934,26.150312482810413,37.083126646756845,3.2648154538513253e-09,1.2511418425377019
63.45043395941246,10.41914954870395,1.0,19.716272989908855,26.150547845094753,37.93828803532578,1.8485112597946697e-09,1.2981729119071703
63.45075811115436,10.419568254752955,1.0,20.29065619574653,26.167070267701543,38.91213705581049,1.336052327793262e-12,1.2490877642412064
63.451082262896264,10.419986970283956,1.0,20.358691745334202,26.169027344599243,39.784933011407674,9.646255482008213e-22,1.113272101077095
63.451406414638164,10.420405695297314,1.0,20.439715915256077,26.171358045711685,39.77195423786432,3.591415731560537e-52,0.8813891380958765
63.45173056638007,10.420824429793392,1.0,20.542149861653645,26.174304609842494,37.26451006655776,1.3104900947122918e-231,0.5341391682412936
63.45205471812197,10.42124317377255,1.0,20.990759955512154,26.18720910544938,32.62056532049742,0.0,0.05841630839683005
63.45237886986387,10.421661927235155,1.0,21.18111334906684,26.192684716819947,29.703451011238336,4.54639175624381e-16,0.46033786198466337
63.45270302160578,10.422080690181565,1.0,21.301255967881943,26.196140679844238,29.322436239246304,0.021132384963122443,0.806942726501103
63.45302717334768,10.422499462612144,1.0,21.658660888671875,26.206421612648366,31.13412765181098,0.003794455878751538,1.0834686294660205
63.453351325089585,10.422918244527255,1.0,21.746446397569443,26.208946807086534,32.461134682404136,0.006400046665022266,1.3387069159964637
63.453675476831485,10.42333703592726,1.0,21.98555670844184,26.215824935774354,32.57301131079362,0.030102721635886127,1.5599284935765254
63.45399962857339,10.423755836812521,1.0,22.131856282552082,26.220033316810003,31.91772744570565,0.09435422990016767,1.7264411420530907
63.45432378031529,10.424174647183401,1.0,22.45038350423177,26.22919591299121,30.96585331186994,0.19017881798527708,1.8387226772802145
63.4546479320572,10.424593467040262,1.0,22.601660834418404,26.233547481690934,29.98416908953761,0.29302652876863977,1.9088186337403723
63.4549720837991,10.425012296383468,1.0,22.908988104926216,26.24238790562797,29.11391407545255,0.3848032857733843,1.9501764268721955
63.455296235541,10.42543113521338,1.0,23.058793809678818,26.24669714227987,28.391975350430513,0.4599182858362436,1.9735355741206448
63.455620387282906,10.42584998353036,1.0,23.31014675564236,26.253927436540675,27.827191379902338,0.5174686059752187,1.9862741184466335
63.448027894572675,10.415075061504757,1.0,23.599985758463543,26.262264801637482,29.645146222207384,0.18481838894172142,1.3541562148861441
63.44835204631458,10.41549368623695,1.0,23.314966837565105,26.254066088628196,30.95676893702809,0.010523049483116493,1.1320618867426044
63.44867619805648,10.415912320448172,1.0,22.244952731662327,26.22328659320899,32.9507887534435,2.9803673845060655e-11,0.8697445074225958
63.44900034979839,10.416330964138782,1.0,20.59158664279514,26.17572668378553,35.119299490008146,1.1527654985236369e-139,0.5322522846586307
63.44932450154029,10.416749617309144,1.0,20.17928229437934,26.163866541257153,32.230408042716746,0.0,0.10829555449358493
63.449648653282196,10.41716827995962,1.0,20.775707668728298,26.18102301795816,32.95151256445033,1.152859636775556e-99,0.4837564710390809
63.449972805024096,10.417586952090572,1.0,20.548231336805557,26.17447954654244,34.85915874691955,1.6404958948855972e-20,0.8630200538777277
63.450296956765996,10.418005633702363,1.0,20.327411227756077,26.16812754473474,36.560143514557495,4.288856481718683e-12,1.119634503807004
63.4506211085079,10.418424324795355,1.0,20.857640584309895,26.18337985959783,37.71867511743096,5.086638527105943e-10,1.2615410592701086
63.4509452602498,10.41884302536991,1.0,20.81322733561198,26.18210229009916,38.54055591695076,1.9918910767432683e-10,1.2981648385134623
63.45126941199171,10.419261735426389,1.0,20.79425726996528,26.181556606593258,39.21649223855914,1.3432431159272286e-13,1.2387745840446331
63.45159356373361,10.419680454965157,1.0,20.842510647243923,26.182944639327328,39.1332512101873,2.356225264881852e-21,1.087405221302441
63.45191771547552,10.420099183986574,1.0,21.29074435763889,26.195838308074055,37.44543024374849,6.650252509706765e-41,0.841416008080976
63.45224186721742,10.420517922491003,1.0,21.34344991048177,26.19735440988369,34.745314207449994,1.4861072867096887e-159,0.5008592095215875
63.452566018959324,10.420936670478808,1.0,21.40515814887153,26.199129478483595,32.28685990006086,0.0,0.04902230805796225
63.452890170701224,10.421355427950349,1.0,21.869659423828125,26.212491091929504,31.605329098425646,6.383739679246715e-142,0.3772263531960826
63.453214322443124,10.42177419490599,1.0,21.92836676703559,26.214179838265988,33.39342498293412,9.169618794694949e-24,0.7350741732356642
63.45353847418503,10.422192971346092,1.0,21.991322835286457,26.215990801321194,34.1658168567767,6.0392375942569e-07,1.1270156606883872
63.45386262592693,10.422611757271019,1.0,22.074027167426216,26.21836983314722,33.696145059415485,0.003335869797683257,1.4490442442965432
63.45418677766884,10.423030552681132,1.0,22.496015760633682,26.230508547861294,32.615155153732,0.049388719983064204,1.672032241502721
63.45451092941074,10.423449357576795,1.0,22.62558831108941,26.23423576762523,31.36995979767778,0.1526268045689772,1.813014293446869
63.454835081152645,10.423868171958368,1.0,22.765209621853298,26.238252045047528,30.20990846747395,0.26957773133880825,1.8970156767371111
63.455159232894545,10.424286995826217,1.0,22.90814887152778,26.242363764655998,29.230093299081044,0.37251619838852346,1.9448948649457347
63.45548338463645,10.424705829180702,1.0,23.32696024576823,26.25441108506405,28.456630594582244,0.45322626797050947,1.9712295372745416
63.45580753637835,10.425124672022186,1.0,23.436106363932293,26.257550728201018,27.855613898331818,0.5146113304719242,1.9852914956341947
63.44821504366812,10.41434987190892,1.0,25.00000508626302,26.30253706370308,29.61241617931341,0.25581182968675853,1.567413328817447
63.44853919541003,10.414768491167019,1.0,24.15362040201823,26.278190381385635,30.91771631937167,0.07147996838037822,1.4113148685153851
63.44886334715193,10.415187119904076,1.0,23.290145874023438,26.253352101093437,32.04408290930243,0.0029014296655283595,1.2107552869765192
63.449187498893835,10.415605758120451,1.0,22.48880343967014,26.230301081811238,31.750951060627447,1.0285766528431776e-05,0.9385069723540811
63.449511650635735,10.416024405816511,1.0,22.24404568142361,26.223260501451403,30.76904268277819,6.417399319267571e-19,0.5607208435988787
63.44983580237764,10.416443062992613,1.0,21.717178344726562,26.20810489678513,32.20126115036294,0.0,0.10345440334970477
63.45015995411954,10.416861729649122,1.0,21.344987657335068,26.19739864394749,33.89956293036049,3.550965316204764e-139,0.484948625909524
63.45048410586144,10.417280405786402,1.0,21.883005777994793,26.212875006538358,35.621359657973414,2.0906302707793775e-25,0.8581126930205043
63.45080825760335,10.417699091404812,1.0,21.451370239257812,26.200458792570682,36.337392919757036,1.7938589951344794e-12,1.095073941734934
63.45113240934525,10.418117786504713,1.0,21.340660942925346,26.19727418382531,36.53854233342129,1.55597579489818e-09,1.2004011387755946
63.451456561087156,10.41853649108647,1.0,21.275102403428818,26.195388359372163,37.11941832176241,8.039801719977567e-11,1.1941842120392676
63.451780712829056,10.418955205150448,1.0,21.70488993326823,26.207751414431858,37.58700809458868,1.2331941838629176e-15,1.1005444738595955
63.45210486457096,10.419373928697004,1.0,21.678112453884548,26.20698114673213,36.84188074167763,3.6634332858154306e-26,0.9169734662427209
63.45242901631286,10.419792661726502,1.0,21.708416408962673,26.20785285528379,34.583715205745506,9.153865668965613e-60,0.6362766866293853
63.45275316805477,10.420211404239305,1.0,21.751146104600693,26.20908199652959,32.05623940953953,0.0,0.2997079296776827
63.45307731979667,10.420630156235777,1.0,22.14695061577691,26.22046751291806,31.152508220970976,0.0,0.052132590865739716
63.45340147153857,10.421048917716277,1.0,22.220577663845486,26.222585432089645,31.875617198184507,6.481296725868529e-38,0.5498654189306921
63.45372562328048,10.42146768868117,1.0,22.26193067762587,26.22377497238748,33.30524690762357,8.461999365520238e-07,1.0527330153142571
63.454049775022376,10.421886469130817,1.0,22.580944485134548,26.23295156545547,33.152962999043325,0.005406204245608382,1.4218992568857287
63.45437392676428,10.422305259065581,1.0,22.636932373046875,26.234562085288825,32.21860951210232,0.06364389413931776,1.6632828904502386
63.45469807850618,10.422724058485825,1.0,22.83287896050347,26.240198587702913,31.07662422532959,0.1740919071503491,1.8109585579809464
63.45502223024809,10.42314286739191,1.0,22.95842827690972,26.24381007711029,29.9909267065634,0.29006395543653585,1.8970875689254154
63.45534638198999,10.423561685784199,1.0,23.279966566297745,26.253059288172764,29.073773303495923,0.3883155374123269,1.9454381383056945
63.4556705337319,10.423980513663055,1.0,23.384056939019096,26.2560535002422,28.335529193213066,0.46561191496740173,1.971726865385954
63.4559946854738,10.42439935102884,1.0,23.579627143012154,26.26167917579613,27.77061885181675,0.523196548948377,1.985636454354148
63.44840219276357,10.413624672832535,1.0,26.034957885742188,26.3323080029598,29.151211282532195,0.3484462828842024,1.719148636351808
63.448726344505474,10.414043286616337,1.0,24.804679022894966,26.296918410977362,29.840587014308205,0.2386193074233124,1.6092349982152403
63.449050496247374,10.41446190987903,1.0,24.111083984375,26.276966799878835,30.086146897796823,0.1634318160244494,1.458678343055483
63.44937464798928,10.41488054262097,1.0,24.201785617404514,26.279575878098406,29.714340170005592,0.13528796007779348,1.2474107581747935
63.44969879973118,10.415299184842524,1.0,23.65790303548177,26.26393082132156,29.508647526257185,0.04837341476514943,0.9530831781616133
63.45002295147309,10.415717836544054,1.0,22.706653171115452,26.23656763920904,29.7548991723995,1.1430399263351872e-08,0.560358203669523
63.45034710321499,10.416136497725919,1.0,23.11539035373264,26.248325170414116,30.899690247631295,0.0,0.10023806986851415
63.450671254956895,10.416555168388484,1.0,22.757998996310764,26.23804462776711,33.41607281708666,3.824912733790617e-128,0.4745172331020681
63.450995406698794,10.416973848532109,1.0,22.409339057074654,26.228015248767917,33.512350659632034,1.7331854908514727e-17,0.8086546619276487
63.451319558440694,10.41739253815716,1.0,21.925493028428818,26.21409717372559,33.28962016175821,2.6750188715922415e-09,0.952046702579742
63.4516437101826,10.417811237263994,1.0,22.37792460123698,26.227111596101828,34.421553354078505,1.0163566854432312e-12,0.9555948245863063
63.4519678619245,10.418229945852977,1.0,22.21944851345486,26.22255295150917,36.05510122869664,1.5689095555049912e-23,0.90074037376927
63.45229201366641,10.41864866392447,1.0,22.12911817762587,26.219954553840836,36.320415941433424,5.415734038997118e-51,0.7454202158581643
63.45261616540831,10.419067391478837,1.0,22.09292941623264,26.218913565867513,34.02572771547476,6.505043123390162e-220,0.436450354991262
63.452940317150215,10.41948612851644,1.0,22.500505235460068,26.23063768986895,31.149867250552624,0.0,0.06882082038209411
63.453264468892115,10.419904875037638,1.0,22.506122165256077,26.230799263687437,30.672892150055645,5.523077405743087e-56,0.4123495641841579
63.45358862063402,10.420323631042796,1.0,22.518475002712673,26.231154599287045,30.797471680114736,7.0816984711203705e-06,0.8027352121496184
63.45391277237592,10.420742396532278,1.0,22.857067532009548,26.24089438416182,31.5317824845783,0.006738409015708834,1.195551115295429
63.45423692411782,10.421161171506444,1.0,22.868038601345486,26.241209972504542,31.59926111695495,0.05492783514386214,1.5003890171662058
63.45456107585973,10.421579955965658,1.0,22.902808295355904,26.24221014028889,31.054516377794915,0.1469353911131442,1.7058673256605714
63.45488522760163,10.42199874991028,1.0,22.97455512152778,26.24427397392932,30.247527451898186,0.25193969337942457,1.833727666352407
63.455209379343536,10.422417553340676,1.0,23.411327785915798,26.256837959907266,29.425279168794148,0.34787081744318993,1.9090610566834372
63.455533531085436,10.422836366257204,1.0,23.490307278103298,26.259109844833443,28.682662790595344,0.4288781860960341,1.9516261439781832
63.45585768282734,10.423255188660232,1.0,23.570404052734375,26.261413868952612,28.070156750397153,0.4928240620715997,1.9748709341028001
